ExternalReferenceNumber,PaymentDistributionReference,SendingAccount,ReceivingAccount,CreateDateTime,EffectiveDate,ReceiveDateTime,Amount
TRN02021320,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000218,7040610000219,03/12/2023,04/12/2023,05/12/2023,3195
TRN02021321,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000219,7040610000220,04/12/2023,05/12/2023,06/12/2023,1548
TRN02021322,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000220,7040610000221,05/12/2023,06/12/2023,07/12/2023,1478
TRN02021323,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000221,7040610000222,17/10/2023,18/10/2023,19/10/2023,3209
TRN02021324,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000222,7040610000223,18/10/2023,19/10/2023,20/10/2023,3176
TRN02021325,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000223,7040610000224,19/10/2023,20/10/2023,21/10/2023,2101
TRN02021326,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000224,7040610000225,20/10/2023,21/10/2023,22/10/2023,1567
TRN02021327,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000225,7040610000226,21/10/2023,22/10/2023,23/10/2023,773
TRN02021328,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000226,7040610000227,22/10/2023,23/10/2023,24/10/2023,1669
TRN02021329,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000227,7040610000228,23/10/2023,24/10/2023,25/10/2023,246
TRN02021330,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000228,7040610000229,24/10/2023,25/10/2023,26/10/2023,500
TRN02021331,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000229,7040610000230,25/10/2023,26/10/2023,27/10/2023,2432
TRN02021332,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000230,7040610000231,26/10/2023,27/10/2023,28/10/2023,2714
TRN02021333,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000231,7040610000232,27/10/2023,28/10/2023,29/10/2023,337
TRN02021334,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000232,7040610000233,28/10/2023,29/10/2023,30/10/2023,2258
TRN02021335,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000233,7040610000234,29/10/2023,30/10/2023,31/10/2023,2075
TRN02021336,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000234,7040610000235,30/10/2023,31/10/2023,01/11/2023,2310
TRN02021337,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000235,7040610000236,31/10/2023,01/11/2023,02/11/2023,3225
TRN02021338,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000236,7040610000237,01/11/2023,02/11/2023,03/11/2023,1436
TRN02021339,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000237,7040610000238,02/11/2023,03/11/2023,04/11/2023,426
TRN02021340,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000238,7040610000239,03/11/2023,04/11/2023,05/11/2023,1413
TRN02021341,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000239,7040610000240,04/11/2023,05/11/2023,06/11/2023,197
TRN02021342,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000240,7040610000241,05/11/2023,06/11/2023,07/11/2023,3105
TRN02021343,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000241,7040610000242,06/11/2023,07/11/2023,08/11/2023,2757
TRN02021344,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000242,7040610000243,07/11/2023,08/11/2023,09/11/2023,1508
TRN02021345,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000243,7040610000244,08/11/2023,09/11/2023,10/11/2023,713
TRN02021346,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000244,7040610000245,09/11/2023,10/11/2023,11/11/2023,435
TRN02021347,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000245,7040610000246,10/11/2023,11/11/2023,12/11/2023,2064
TRN02021348,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000246,7040610000247,11/11/2023,12/11/2023,13/11/2023,3216
TRN02021349,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000247,7040610000248,12/11/2023,13/11/2023,14/11/2023,358
TRN02021350,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000248,7040610000249,13/11/2023,14/11/2023,15/11/2023,2752
TRN02021351,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000249,7040610000250,14/11/2023,15/11/2023,16/11/2023,1944
TRN02021352,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000250,7040610000251,15/11/2023,16/11/2023,17/11/2023,3075
TRN02021353,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000251,7040610000252,16/11/2023,17/11/2023,18/11/2023,1364
TRN02021354,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000252,7040610000253,17/11/2023,18/11/2023,19/11/2023,1188
TRN02021355,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000253,7040610000254,18/11/2023,19/11/2023,20/11/2023,2700
TRN02021356,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000254,7040610000255,19/11/2023,20/11/2023,21/11/2023,825
TRN02021357,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000255,7040610000256,20/11/2023,21/11/2023,22/11/2023,3155
TRN02021358,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000256,7040610000257,21/11/2023,22/11/2023,23/11/2023,1388
TRN02021359,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000257,7040610000258,22/11/2023,23/11/2023,24/11/2023,2330
TRN02021360,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000258,7040610000259,23/11/2023,24/11/2023,25/11/2023,2830
TRN02021361,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000259,7040610000260,24/11/2023,25/11/2023,26/11/2023,805
TRN02021362,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000260,7040610000261,25/11/2023,26/11/2023,27/11/2023,1999
TRN02021363,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000261,7040610000262,26/11/2023,27/11/2023,28/11/2023,3148
TRN02021364,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000262,7040610000263,27/11/2023,28/11/2023,29/11/2023,1919
TRN02021365,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000263,7040610000264,28/11/2023,29/11/2023,30/11/2023,1878
TRN02021366,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000264,7040610000265,29/11/2023,30/11/2023,01/12/2023,2534
TRN02021367,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000265,7040610000266,30/11/2023,01/12/2023,02/12/2023,2309
TRN02021368,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000266,7040610000267,01/12/2023,02/12/2023,03/12/2023,935
TRN02021369,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000267,7040610000268,02/12/2023,03/12/2023,04/12/2023,40
TRN02021370,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000268,7040610000269,03/12/2023,04/12/2023,05/12/2023,2414
TRN02021371,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000269,7040610000270,04/12/2023,05/12/2023,06/12/2023,2965
TRN02021372,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000270,7040610000271,05/12/2023,06/12/2023,07/12/2023,962
TRN02021373,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000271,7040610000272,01/06/2023,02/06/2023,03/06/2023,1393
TRN02021374,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000272,7040610000273,01/06/2023,02/06/2023,03/06/2023,1057
TRN02021375,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000273,7040610000274,01/06/2023,02/06/2023,03/06/2023,3216
TRN02021376,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000274,7040610000275,01/06/2023,02/06/2023,03/06/2023,823
TRN02021377,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000275,7040610000276,01/06/2023,02/06/2023,03/06/2023,937
TRN02021378,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000276,7040610000277,01/06/2023,02/06/2023,03/06/2023,2953
TRN02021379,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000277,7040610000278,01/06/2023,02/06/2023,03/06/2023,3088
TRN02021380,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000278,7040610000279,01/06/2023,02/06/2023,03/06/2023,2938
TRN02021381,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000279,7040610000280,01/06/2023,02/06/2023,03/06/2023,884
TRN02021382,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000280,7040610000281,01/06/2023,02/06/2023,03/06/2023,439
TRN02021383,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000281,7040610000282,01/06/2023,02/06/2023,03/06/2023,619
TRN02021384,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000282,7040610000283,01/06/2023,02/06/2023,03/06/2023,1360
TRN02021385,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000283,7040610000284,01/06/2023,02/06/2023,03/06/2023,2066
TRN02021386,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000284,7040610000285,01/06/2023,02/06/2023,03/06/2023,2661
TRN02021387,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000285,7040610000286,01/06/2023,02/06/2023,03/06/2023,1309
TRN02021388,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000286,7040610000287,01/06/2023,02/06/2023,03/06/2023,1453
TRN02021389,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000287,7040610000288,01/06/2023,02/06/2023,03/06/2023,1558
TRN02021390,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000288,7040610000289,01/06/2023,02/06/2023,03/06/2023,1767
TRN02021391,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000289,7040610000290,01/06/2023,02/06/2023,03/06/2023,176
TRN02021392,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000290,7040610000291,01/06/2023,02/06/2023,03/06/2023,2696
TRN02021393,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000291,7040610000292,01/06/2023,02/06/2023,03/06/2023,2585
TRN02021394,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000292,7040610000293,01/06/2023,02/06/2023,03/06/2023,1379
TRN02021395,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000293,7040610000294,01/06/2023,02/06/2023,03/06/2023,1131
TRN02021396,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000294,7040610000295,01/06/2023,02/06/2023,03/06/2023,364
TRN02021397,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000295,7040610000296,01/06/2023,02/06/2023,03/06/2023,621
TRN02021398,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000296,7040610000297,01/06/2023,02/06/2023,03/06/2023,904
TRN02021399,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000297,7040610000298,01/06/2023,02/06/2023,03/06/2023,2886
TRN02021400,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000298,7040610000273,01/06/2023,02/06/2023,03/06/2023,31
TRN02021401,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000273,7040610000274,01/06/2023,02/06/2023,03/06/2023,10
TRN02021402,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000274,7040610000275,01/06/2023,02/06/2023,03/06/2023,2317
TRN02021403,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000275,7040610000276,01/06/2023,02/06/2023,03/06/2023,212
TRN02021404,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000276,7040610000277,01/06/2023,02/06/2023,03/06/2023,1550
TRN02021405,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000277,7040610000278,01/06/2023,02/06/2023,03/06/2023,141
TRN02021406,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000278,7040610000279,01/06/2023,02/06/2023,03/06/2023,2521
TRN02021407,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000279,7040610000280,02/06/2023,03/06/2023,04/06/2023,1759
TRN02021408,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000280,7040610000281,03/06/2023,04/06/2023,05/06/2023,1761
TRN02021409,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000281,7040610000282,04/06/2023,05/06/2023,06/06/2023,1079
TRN02021410,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000282,7040610000283,05/06/2023,06/06/2023,07/06/2023,2695
TRN02021411,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000283,7040610000284,06/06/2023,07/06/2023,08/06/2023,1172
TRN02021412,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000284,7040610000285,07/06/2023,08/06/2023,09/06/2023,118
TRN02021413,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000285,7040610000286,08/06/2023,09/06/2023,10/06/2023,804
TRN02021414,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000286,7040610000287,09/06/2023,10/06/2023,11/06/2023,932
TRN02021415,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000287,7040610000288,10/06/2023,11/06/2023,12/06/2023,3228
TRN02021416,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000288,7040610000289,11/06/2023,12/06/2023,13/06/2023,1524
TRN02021417,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000289,7040610000290,12/06/2023,13/06/2023,14/06/2023,2872
TRN02021418,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000290,7040610000291,13/06/2023,14/06/2023,15/06/2023,1748
TRN02021419,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000291,7040610000292,14/06/2023,15/06/2023,16/06/2023,1476
TRN02021420,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000292,7040610000293,15/06/2023,16/06/2023,17/06/2023,1258
TRN02021421,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000293,7040610000294,16/06/2023,17/06/2023,18/06/2023,3041
TRN02021422,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000294,7040610000295,17/06/2023,18/06/2023,19/06/2023,1658
TRN02021423,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000295,7040610000296,18/06/2023,19/06/2023,20/06/2023,466
TRN02021424,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000296,7040610000297,19/06/2023,20/06/2023,21/06/2023,2151
TRN02021425,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000297,7040610000298,20/06/2023,21/06/2023,22/06/2023,65
TRN02021426,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000298,7040610000273,21/06/2023,22/06/2023,23/06/2023,1871
TRN02021427,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000273,7040610000274,21/06/2023,22/06/2023,23/06/2023,955
TRN02021428,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000274,7040610000275,22/06/2023,23/06/2023,24/06/2023,3148
TRN02021429,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000275,7040610000276,23/06/2023,24/06/2023,25/06/2023,2282
TRN02021430,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000276,7040610000277,24/06/2023,25/06/2023,26/06/2023,1652
TRN02021431,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000277,7040610000278,25/06/2023,26/06/2023,27/06/2023,3187
TRN02021432,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000278,7040610000279,26/06/2023,27/06/2023,28/06/2023,769
TRN02021433,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000279,7040610000280,27/06/2023,28/06/2023,29/06/2023,378
TRN02021434,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000280,7040610000281,28/06/2023,29/06/2023,30/06/2023,1035
TRN02021435,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000281,7040610000282,29/06/2023,30/06/2023,01/07/2023,706
TRN02021436,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000282,7040610000283,30/06/2023,01/07/2023,02/07/2023,2193
TRN02021437,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000283,7040610000284,01/07/2023,02/07/2023,03/07/2023,1009
TRN02021438,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000284,7040610000285,02/07/2023,03/07/2023,04/07/2023,3133
TRN02021439,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000285,7040610000286,03/07/2023,04/07/2023,05/07/2023,2726
TRN02021440,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000286,7040610000287,04/07/2023,05/07/2023,06/07/2023,1049
TRN02021441,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000287,7040610000288,05/07/2023,06/07/2023,07/07/2023,2385
TRN02021442,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000288,7040610000289,06/07/2023,07/07/2023,08/07/2023,477
TRN02021443,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000289,7040610000290,07/07/2023,08/07/2023,09/07/2023,2127
TRN02021444,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000290,7040610000291,08/07/2023,09/07/2023,10/07/2023,1878
TRN02021445,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000291,7040610000292,09/07/2023,10/07/2023,11/07/2023,2672
TRN02021446,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000292,7040610000293,10/07/2023,11/07/2023,12/07/2023,891
TRN02021447,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000293,7040610000294,11/07/2023,12/07/2023,13/07/2023,716
TRN02021448,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000294,7040610000295,12/07/2023,13/07/2023,14/07/2023,194
TRN02021449,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000295,7040610000296,13/07/2023,14/07/2023,15/07/2023,2210
TRN02021450,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000296,7040610000297,14/07/2023,15/07/2023,16/07/2023,2894
TRN02021451,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000297,7040610000298,15/07/2023,16/07/2023,17/07/2023,2773
TRN02021452,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000298,7040610000273,16/07/2023,17/07/2023,18/07/2023,298
TRN02021453,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000273,7040610000274,17/07/2023,18/07/2023,19/07/2023,1705
TRN02021454,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000274,7040610000275,18/07/2023,19/07/2023,20/07/2023,501
TRN02021455,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000275,7040610000276,19/07/2023,20/07/2023,21/07/2023,2412
TRN02021456,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000276,7040610000277,20/07/2023,21/07/2023,22/07/2023,1318
TRN02021457,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000277,7040610000278,21/07/2023,22/07/2023,23/07/2023,1151
TRN02021458,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000278,7040610000279,22/07/2023,23/07/2023,24/07/2023,945
TRN02021459,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000279,7040610000280,23/07/2023,24/07/2023,25/07/2023,2699
TRN02021460,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000280,7040610000281,24/07/2023,25/07/2023,26/07/2023,2098
TRN02021461,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000281,7040610000282,25/07/2023,26/07/2023,27/07/2023,1396
TRN02021462,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000282,7040610000283,26/07/2023,27/07/2023,28/07/2023,2129
TRN02021463,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000283,7040610000284,27/07/2023,28/07/2023,29/07/2023,1126
TRN02021464,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000284,7040610000285,28/07/2023,29/07/2023,30/07/2023,442
TRN02021465,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000285,7040610000286,29/07/2023,30/07/2023,31/07/2023,2434
TRN02021466,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000286,7040610000287,30/07/2023,31/07/2023,01/08/2023,524
TRN02021467,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000287,7040610000288,31/07/2023,01/08/2023,02/08/2023,1156
TRN02021468,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000288,7040610000289,01/08/2023,02/08/2023,03/08/2023,1902
TRN02021469,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000289,7040610000290,02/08/2023,03/08/2023,04/08/2023,1110
TRN02021470,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000290,7040610000291,03/08/2023,04/08/2023,05/08/2023,1776
TRN02021471,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000291,7040610000292,04/08/2023,05/08/2023,06/08/2023,3092
TRN02021472,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000292,7040610000293,05/08/2023,06/08/2023,07/08/2023,699
TRN02021473,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000293,7040610000294,06/08/2023,07/08/2023,08/08/2023,954
TRN02021474,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000294,7040610000295,04/08/2023,05/08/2023,06/08/2023,1954
TRN02021475,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000295,7040610000296,05/08/2023,06/08/2023,07/08/2023,441
TRN02021476,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000296,7040610000297,06/08/2023,07/08/2023,08/08/2023,2432
TRN02021477,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000297,7040610000298,04/08/2023,05/08/2023,06/08/2023,500
TRN02021478,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000298,7040610000273,05/08/2023,06/08/2023,07/08/2023,2907
TRN02021479,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000273,7040610000274,06/08/2023,07/08/2023,08/08/2023,3227
TRN02021480,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000274,7040610000275,04/08/2023,05/08/2023,06/08/2023,1277
TRN02021481,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000275,7040610000276,05/08/2023,06/08/2023,07/08/2023,2710
TRN02021482,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000276,7040610000277,06/08/2023,07/08/2023,08/08/2023,2454
TRN02021483,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000277,7040610000278,04/08/2023,05/08/2023,06/08/2023,1700
TRN02021484,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000278,7040610000279,05/08/2023,06/08/2023,07/08/2023,185
TRN02021485,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000279,7040610000280,06/08/2023,07/08/2023,08/08/2023,3162
TRN02021486,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000280,7040610000281,07/08/2023,08/08/2023,09/08/2023,2682
TRN02021487,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000281,7040610000282,08/08/2023,09/08/2023,10/08/2023,2914
TRN02021488,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000282,7040610000283,09/08/2023,10/08/2023,11/08/2023,382
TRN02021489,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000283,7040610000284,10/08/2023,11/08/2023,12/08/2023,961
TRN02021490,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000284,7040610000285,11/08/2023,12/08/2023,13/08/2023,1756
TRN02021491,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000285,7040610000286,12/08/2023,13/08/2023,14/08/2023,102
TRN02021492,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000286,7040610000287,13/08/2023,14/08/2023,15/08/2023,2180
TRN02021493,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000287,7040610000288,14/08/2023,15/08/2023,16/08/2023,34
TRN02021494,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000288,7040610000289,12/08/2023,13/08/2023,14/08/2023,86
TRN02021495,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000289,7040610000290,13/08/2023,14/08/2023,15/08/2023,1245
TRN02021496,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000290,7040610000291,14/08/2023,15/08/2023,16/08/2023,1995
TRN02021497,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000291,7040610000292,12/08/2023,13/08/2023,14/08/2023,1548
TRN02021498,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000292,7040610000293,13/08/2023,14/08/2023,15/08/2023,1917
TRN02021499,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000293,7040610000294,14/08/2023,15/08/2023,16/08/2023,1784
TRN02021500,27693e22-5afe-e611-bf4b-005056ba26fc,7040610000294,7040610000291,12/08/2023,13/08/2023,14/08/2023,3118
ExternalReferenceNumber,PaymentDistributionReference,SendingAccount,ReceivingAccount,CreateDateTime,EffectiveDate,ReceiveDateTime,Amount
TRNGRP201,abcdef-trans-group2-201,7040610000005,7040610000004,25/06/2023,25/06/2023,25/06/2023,100
TRNGRP202,abcdef-trans-group2-202,7040610000005,7040610000004,25/07/2023,25/07/2023,25/07/2023,100
TRNGRP203,abcdef-trans-group2-203,7040610000005,7040610000004,25/08/2023,25/08/2023,25/08/2023,100
TRNGRP204,abcdef-trans-group2-204,7040610000005,7040610000004,25/09/2023,25/09/2023,25/09/2023,100
TRNGRP205,abcdef-trans-group2-205,7040610000005,7040610000004,25/10/2023,25/10/2023,25/10/2023,100
TRNGRP206,abcdef-trans-group2-206,7040610000005,7040610000004,25/11/2023,25/11/2023,25/11/2023,100
TRNGRP207,abcdef-trans-group2-207,7040610000005,7040610000004,25/12/2023,25/12/2023,25/12/2023,100
TRNGRP208,abcdef-trans-group2-208,7040610000005,7040610000004,25/01/2024,25/01/2024,25/01/2024,100
TRNGRP209,abcdef-trans-group2-209,7040610000005,7040610000004,25/02/2024,25/02/2024,25/02/2024,100
TRNGRP210,abcdef-trans-group2-210,7040610000005,7040610000004,25/03/2024,25/03/2024,25/03/2024,100
TRNGRP211,abcdef-trans-group2-211,7040610000005,7040610000004,25/04/2024,25/04/2024,25/04/2024,100
TRNGRP212,abcdef-trans-group2-212,7040610000005,7040610000004,25/05/2024,25/05/2024,25/05/2024,100
TRNGRP213,abcdef-trans-group2-213,7040610000005,7040610000004,25/06/2024,25/06/2024,25/06/2024,100
TRNGRP214,abcdef-trans-group2-214,7040610000005,7040610000004,25/07/2024,25/07/2024,25/07/2024,100
TRNGRP215,abcdef-trans-group2-215,7040610000006,7040610000004,25/06/2023,25/06/2023,25/06/2023,100
TRNGRP216,abcdef-trans-group2-216,7040610000006,7040610000004,25/07/2023,25/07/2023,25/07/2023,100
TRNGRP217,abcdef-trans-group2-217,7040610000006,7040610000004,25/08/2023,25/08/2023,25/08/2023,100
TRNGRP218,abcdef-trans-group2-218,7040610000006,7040610000004,25/09/2023,25/09/2023,25/09/2023,100
TRNGRP219,abcdef-trans-group2-219,7040610000006,7040610000004,25/10/2023,25/10/2023,25/10/2023,100
TRNGRP220,abcdef-trans-group2-220,7040610000006,7040610000004,25/11/2023,25/11/2023,25/11/2023,100
TRNGRP221,abcdef-trans-group2-221,7040610000006,7040610000004,25/12/2023,25/12/2023,25/12/2023,100
TRNGRP222,abcdef-trans-group2-222,7040610000006,7040610000004,25/01/2024,25/01/2024,25/01/2024,100
TRNGRP223,abcdef-trans-group2-223,7040610000006,7040610000004,25/02/2024,25/02/2024,25/02/2024,100
TRNGRP224,abcdef-trans-group2-224,7040610000006,7040610000004,25/03/2024,25/03/2024,25/03/2024,100
TRNGRP225,abcdef-trans-group2-225,7040610000006,7040610000004,25/04/2024,25/04/2024,25/04/2024,100
TRNGRP226,abcdef-trans-group2-226,7040610000006,7040610000004,25/05/2024,25/05/2024,25/05/2024,100
TRNGRP227,abcdef-trans-group2-227,7040610000006,7040610000004,25/06/2024,25/06/2024,25/06/2024,100
TRNGRP228,abcdef-trans-group2-228,7040610000006,7040610000004,25/07/2024,25/07/2024,25/07/2024,100
